"product_id","title","description","list_price","net_price","vendor_id","store_id","created_at","quantity_available","category_id","subcategory_id","media","category","subcategory"
1183,"Tablet 10.1 Inch Android 11 Tablets with 4G LTE Cellular, 4G RAM, 64GB ROM, 2 In 1, Octa-Core, Keyboard，Tablet Case, 13MP Camera, Bluetooth, WiFi, GPS, Dual Sim Card Slot, HD Touchscreen, (Black)","[""Let the Speed Blow You Away: Equipped with 4GB RAM & 64GB ROM, the octa-core CPU operates at up to 1.6 GHz, 60Hz refresh rate and 390Hz touch sampling rate. The Powerful Android 10 tablet provides + 46% faster processing speed than Quad-Core tablet, the octa-core chip works seamlessly with the CPU and GPU to achieve an efficient balance between battery life and performance."", ""4G LTE & Collaborative Dual Sim：A business person can either use dual sim tablet，one for work and one for personal use, with both phone numbers active on it. On a 4G Dual SIM tablet, you can combine two different plans from two different operators and get a cheaper bill at the end of the month. With the Dual-Sim card design and wide compatibility of most 4G / 3G / 2G bands, you can always stay connected.（sim card is not included）"", ""Android 11 OS & GMS Certification: The newest android 11 system support new protections for user privacy and security. Extend your apps with high-performance codecs, faster app starts. No bloatware or unexpected ads. With GOOGLE GMS certification, we can freely download any APP in the GOOGLE store, Such as Games, Video, Facebook, Twitter, Skype, YouTube, Instagram etc."", ""Mirror Your Beauty：13MP Rear Camera & 5MP Front Camera pushes the boundaries of what’s possible in a photo. From vast landscapes to breathtaking close-ups, powerful photo / video algorithms help you get colourful, high-resolution images and videos anytime and anywhere. Thanks to a flawless 10 inch design with ultra-slim bezels, a spectacular 1280*800 resolution & IPS HD Display , thrilling wide shots and immense details everywhere you look are all unveiled before your eyes."", ""Dual Box speaker & 6000mAh Battery：The dual Box speaker bring you rich instrumental harmonies, clear vocals, and finely balanced sound. Built in bluetooth, GPS, FM, gravity sensor etc. 6000mAh tablet offers outstanding long battery life. It will stand by you for a thrilling game night or a demanding presentation day, just like a trustworthy friend.""]",120037.7663,119992.5000,463,199,2023-07-26 13:02:08.596 +0100,20,1,448,"[{""product_id"":1183,""filename"":""812VbscUxiL3295619.7616809546"",""filepath"":""https://m.media-amazon.com/images/I/812VbscUxiL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1253,"Acer Nitro 17 Gaming Laptop | AMD Ryzen 7 7840HS Octa-Core CPU | NVIDIA GeForce RTX 4060 Laptop GPU | 17.3"" QHD 165Hz IPS Display | 1TB Gen 4 SSD | Wi-Fi 6E | RGB Backlit KB | AN17-41-R7G3, Black","[""Go full throttle with the Acer Nitro 17 gaming laptop featuring the latest AMD Ryzen 7000 Series Processors and NVIDIA’s DLSS 3 technology – whether playing casually or ranking up online. The picture-perfect 17.3-inch QHD display with 165Hz refresh rates provides an immersive viewing experience while next-gen cooling, a 4-zone RGB keyboard and NitroSense software let you take command of the playing field."", ""AMD Ryzen 7000 Series: Now featuring the AMD Ryzen 7 7840HS Octa-Core Processor delivering superior gaming performance where you need it most. With Precision Boost, get up to 5.1GHz for your high-demand games."", ""Beyond Fast: The NVIDIA GeForce RTX 4060 Laptop GPU is beyond fast for gamers and creators. They're powered by the ultra-efficient NVIDIA Ada Lovelace architecture which delivers a quantum leap in both performance and AI-powered graphics."", ""Bask in Visual Glory: With a lightning-quick 165Hz refresh rate, the 17.3\"" QHD (2560 x 1440) display makes your game sessions fluid, unbroken, and unmatched. Now you can land those reflexive shots with pinpoint accuracy and minimal ghosting."", ""Alongside the suite of features from NVIDIA G-SYNC and NVIDIA Advanced Optimus, you're guaranteed that games, movies, and whatever's on-screen – all benefit from extreme levels of performance."", ""Internal Specifications: 16GB DDR5 Memory; 1TB PCIe Gen 4 SSD; Wireless Wi-Fi 6E supports dual-stream Wi-Fi in the 2.4GHz, 5GHz and 6GHz bands, including 2x2 MU-MIMO Technology; Killer Ethernet E2600 10/100/1000; Bluetooth 5.1"", ""Complete Next-Gen Cooling: The newly refined chassis has a few extra tricks up its sleeve when it comes to cooling with dual-fan, dual-intakes (top and bottom), and a quad-exhaust port design. This also includes the chilling effects of liquid metal thermal grease which acts as a more efficient heat transfer between the CPU and the heatsink."", ""The Keys to Victory: Spice things up with the 4-zone RGB keyboard and take command of the inner workings of the laptop via the dedicated NitroSense Key. With the NitroSense utility app, you can control fan speeds, lighting, and more to push performance to its max."", ""Max Your Speeds with Wi-Fi 6E: Get an edge online by taking control of your network and prioritizing your gameplay with Killer Ethernet E2600 and Wi-Fi 6E. Plug all your peripherals into the full range of ports, including HDMI 2.1, USB Type-C Port - supporting USB4 and the newest USB 3.2 standard with Gen 2 support. There’s even a MicroSD Card Reader should it be needed."", ""Ports For All Your Accessories: 1 - USB Type-C Port - supporting USB4 (up to 40 Gbps), USB Charging & Power Delivery (Up to 65W), 1 - USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C, & USB Charging & Power Delivery (Up to 65W), 2 - USB 3.2 Gen 2 Ports (One Featuring Power-off Charging), 1 - USB 2.0 Port, 1 - HDMI 2.1 Port with HDCP Support, 1 - Ethernet (RJ-45) Port, 1 - Headphone/Microphone-in Jack""]",892.1531,750.0000,463,199,2023-07-26 13:02:44.205 +0100,23,1,448,"[{""product_id"":1253,""filename"":""711+0tgn+6L9520142.831212409"",""filepath"":""https://m.media-amazon.com/images/I/711+0tgn+6L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1315,"kinstone Android 11 Octa-core Tablet PC,10.3 Inch 4G LTE with SIM Card Slot,4G RAM/64G ROM,Metal Shell Material,Blue Ray Eye Protection Function,GPS,5MP/13 MP Dual Camera 5G Dual WiFi,7500mAH Battery","[""🏆FASTER AND MORE RESPONSIVE --- Runs on the latest Android 11 OS and certified by GMS, give a full access to Google services such as Gmail, Youtube, Maps. Basic Google apps pre-installed only and no bloatware or unexpected ads. Octa-core up to 1.8GHz and 4GB RAM guarantee rapid processing speeds for multi-tasking, you can switch between apps as you like, check mails, watch videos/movies, or shop online. Equipped with Sensitive G-sensor, making play 3D online games smoothly, fully immersive!"", ""🏆ENJOY EVERYDAY WITHOUT WORRIES --- Features powerful T610 CPU 12nm upgraded chipset for blistering efficiency, together with a 7500mAh battery, enjoy your entertainment without worries (about 10h for game, 11h for video), stand-by up to 600 Hours. Phone call tablets support 4G call function with 2 SIM card slots. The slim metal design and GPS make it easy for you to take online classes, business meetings anywhere using the zoom class, Facebook, skype, etc. with 4G LTE network or fast 5G WIFI."", ""🏆STORE MORE, DELETE LESS --- 64GB local memory, up to 256GB of big storage via the microSD card slot, plenty of room for keeping all your favorite hi-resolution videos, works, photos and files. 13MP rear camera with flashlight turns your photos and videos into special moments and lively. 5.0 MP front camera is enough for clear and fluent video calls. What’s more, dual speakers produce higher volume, authentic audio reproduction for your favorite music, games, movies, dramas, or videos."", ""🏆STUNNING FHD IPS DISPLAY --- 103SD-L tablet comes with a 10.3\"" screen, 1920 x 1200 IPS, 16:9 aspect ratio with ultra-narrow bezel design presents bold colors and brilliant display. Enjoy widescreen movies and 4K live streaming from a wider viewing angle(178°). Eye comfort mode brings you a more relaxing viewing experience. The latest Bluetooth 5.0 connectivity achieves stable and fast connection, wireless projection work well with your smart TV. Open up a new world of convenient possibilities!"", ""🏆SATISFACTORY SERVICE --- Kinstone Tablet, Brand Seller, Own Professionsal R&D Team, Factories Larger than 7000m², Certified Tablets, Quality Guarantee, Any Dissatisfaction, Refund and Replacement are guaranteed. 3-year Quality Assurance, 5-year After-Sales Customer Service. Any questions about rugged android tablet, we will reply within 6 hours.""]",139520.8394,139492.5000,463,199,2023-07-26 13:03:15.185 +0100,15,1,448,"[{""product_id"":1315,""filename"":""815cAIRfKjL6864739.531987714"",""filepath"":""https://m.media-amazon.com/images/I/815cAIRfKjL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1297,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)","[""FOR HOME, WORK, & SCHOOL – With an Intel processor, 14-inch display, custom-tuned stereo speakers, and long battery life, this Chromebook laptop lets you knock out any assignment or binge-watch your favorite shows..Voltage:5.0 volts"", ""HD DISPLAY, PORTABLE DESIGN – See every bit of detail on this micro-edge, anti-glare, 14-inch HD (1366 x 768) display (1); easily take this thin and lightweight laptop PC from room to room, on trips, or in a backpack."", ""ALL-DAY PERFORMANCE – Reliably tackle all your assignments at once with the quad-core, Intel Celeron N4120—the perfect processor for performance, power consumption, and value (2)."", ""4K READY – Smoothly stream 4K content and play your favorite next-gen games with Intel UHD Graphics 600 (3) (4)."", ""MEMORY AND STORAGE – Enjoy a boost to your system’s performance with 4 GB of RAM while saving more of your favorite memories with 64 GB of reliable flash-based eMMC storage (5)."", ""DESIGNED TO KEEP UP WITH YOU – Get everything on your to-do list done with up to 14 hours of battery life (6); plus, HP Fast Charge technology charges your laptop computer from 0 to 50% in approximately 45 minutes, so you never miss a beat (7)."", ""CHROME OS AND WARRANTY – Redefine how you work and play with the always secure and up-to-date Chrome browser, offering a huge selection of android apps in the Google Play Store (8). Start computing with confidence as your Google Chromebook laptop is covered by a 1-year limited hardware warranty."", ""ROCK SOLID CONNECTIVITY – Experience powerful connectivity with the 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth combo, perfect for remote work, modern games, or streaming your favorite show (9) (10)."", ""MULTI-TOUCH TOUCHPAD – Your device’s full-size keyboard features a true multi-touch touchpad that supports four-finger gestures and lets you scroll, zoom, and navigate with a simple touch."", ""SUSTAINABLE DESIGN – HP is committed to global citizenship and environmental responsibility—that’s why this laptop Chromebook is ENERGY STAR certified (11) and EPEAT Silver registered (12).""]",164284.9021,163500.0000,463,199,2023-07-26 13:03:06.145 +0100,45,1,448,"[{""product_id"":1297,""filename"":""71tXLOE7wIL3173057.4148882427"",""filepath"":""https://m.media-amazon.com/images/I/71tXLOE7wIL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1499,"THE GYM PEOPLE Women's Joggers Pants Lightweight Athletic Leggings Tapered Lounge Pants for Workout, Yoga, Running","[""80% Polyamide, 20% Spandex"", ""Imported"", ""Elastic closure"", ""Material: Joggers Pants made of 80% Polyamide, 20%Spandex. This fabric has a four-way stretch， can move with you for extra comfort, and stays in great shape. Skin-friendly fabric offers a smooth, low-friction performance."", ""Design: Light-weight Tapered Lounge Pants provide more comfortable for outdoor activity. Features two fixed side pockets, the pockets are deep enough to store your phone, keys, and wallet, and easy to access."", ""Elastic Waistband: These Joggers Leggings with an elastic waistband, can fit all kinds of bodies. The smooth, wide waistband lays flat on your skin to provide tummy control and make your body look slimmer."", ""Function: The tapered leg design is both comfortable and flattering. Perfect for casual wear, travel, and sports such as jogging, yoga, outdoor activities, workout, walking, gym fitness, and even better for lounging around the house."", ""Please check the Size Chart (Last Image) Before Ordering, Please Note: Color May Vary Slightly From Image. and don't worry about size problems, you can through the Online Returns Center exchange it if the Jogger pants size don't fit""]",21887.7062,21742.5000,463,199,2023-07-26 13:04:48.016 +0100,20,2,477,"[{""product_id"":1499,""filename"":""615YipeumnL1111630.6461584235"",""filepath"":""https://m.media-amazon.com/images/I/615YipeumnL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Fashion,Women's Clothing
1251,"kinstone 10 Inch Android 12 Gaming Tablet -FHD Display, 8GB RAM Tablet,256GB,4G LTE Tablets, 1920x1200 FHD IPS, 13MP Camera, 2.4G+5G WiFi，8000mAh Battery for Maximum Productivity and Gaming Fun","[""🖥️【Stunning Visuals and Exceptional Performance】 Enjoy vivid and clear visuals with our 10.1 inch FHD tablet, featuring a 1920*1200 INCELL display and Capacitive 10 points touch. Powered by a CPUT616 Octa-Core Processor and Arm Mali G57 1Cocre@750MHz, this Android 12 tablet delivers exceptional performance for work and play."", ""💪【Multitasking Made Easy with Large Storage】 With 8GB DDR4 RAM and 256GB flash storage, this tablet is perfect for multitasking and storing all your important files. The 10 inch tablet also supports SDHC/SDXC up to 1TB for even more storage options."", ""💾【Stay Connected Anywhere&Anytime】 Wherever you go with our 4G LTE tablet with a long-lasting 8000mAh battery, supporting Nano SIM card (Dual Sim<1Sim+1microSD or 2*Sim>). This Gaming tablet also features dual-band WiFi (2.4+5G WIFI; IEEE 802.11 a/b/g/n/ac) and a USB Type-C port for charging and data transfer."", ""📷【Capture Your Memories with Ease 】Capture all your memories with ease using the 5MP front and 13MP rear cameras. This 256GB storage tablet also supports a variety of image and video formats, including JPG, JPEG, GIF, BMP, PNG, FHD 1080p 30 fps/MPEG4 1080p 30 fps/H.263 1080p 30 fps/VC1 1080p 30fps，VP8 1080p 30fps."", ""🚀【Versatile and Powerful Device for Various Uses】 This high-performance tablet is perfect for a variety of uses, from gaming and entertainment to remote work and education. Featuring G-sensor gyroscope, Android 12 operating system, and support for multiple languages, this tablet is a versatile and powerful device that can meet all your needs.""]",165292.0685,164992.5000,463,199,2023-07-26 13:02:43.179 +0100,26,1,448,"[{""product_id"":1251,""filename"":""71Sp6M--UpL5062473.192676085"",""filepath"":""https://m.media-amazon.com/images/I/71Sp6M--UpL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1252,"Lenovo IdeaPad, 20GB RAM, 1TB SSD, AMD Dual-core Processor, 15.6 Inch HD Anti-Glare Display, Long Battery Life Up to 9.5Hr, HDMI, SD Card Reader, Windows 11, 1 Year Microsoft 365","[""【Processor】AMD Athlon Processor 2.3 GHz (4M Cache, up to 3.2 GHz, 2 cores) for Fast and Snappy Performance."", ""【Memory and Storage】20GB High bandwidth RAM to Smoothly Run Multiple Applications and Browser Tabs All at Once. Hard Drive is 1TB PCIe Solid State Drive (SSD) with 128GB eMMC Starup Disk which Allows to Fast Boot-up and Data Transfer."", ""【Display】 15.6\"" HD (1366x768) Anti-glare Screen, Energy-efficient LED backlight giving you more viewing area and less clutter, on a crystal-clear HD screen."", ""【Operating System】 Windows 11 Home in S mode. You may switch Win 11 S mode to the regular Win 11"", ""【Office 365 for one year】 Get full access to Microsoft Excel, Word, PowerPoint, OneNote, Access, and 1 TB of One Drive storage for 1 year.""]",353148.7122,352492.5000,463,199,2023-07-26 13:02:43.704 +0100,29,1,448,"[{""product_id"":1252,""filename"":""61wgnuIJDEL2802846.982335445"",""filepath"":""https://m.media-amazon.com/images/I/61wgnuIJDEL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1288,"Lenovo IdeaPad Gaming 3 - (2022) - Essential Gaming Laptop Computer - 15.6"" FHD - 120Hz - AMD Ryzen 5 6600H - NVIDIA GeForce RTX 3050 - 8GB DDR5 RAM - 256GB NVMe Storage - Windows 11 Home","[""Boost your gaming performance with the latest generation AMD Ryzen 6000 Series processors and a 15.6\"" FHD IPS screen with 120Hz refresh rate"", ""GeForce RTX 30 Series GPUs deliver the ultimate performance for gamers and creators, powered by Ampere - NVIDIA’s 2nd gen RTX architecture - with new RT Cores, Tensor Cores, and streaming multiprocessors for realistic ray-traced graphics and cutting-edge AI features"", ""The signature Lenovo gaming keyboard comes with all the best media control and number pad features stocked out of the box"", ""Excellent battery life lets you take this gaming laptop with you; use Rapid Charge to boost your battery by 40% in just 15 minutes"", ""Stay connected: this Windows gaming laptop offers built-in WiFi and Bluetooth, two USB-A ports, one USB-C (DisplayPort 1.4, Power Delivery 3.0), HDMI 2.0, RJ45, and an audio jack""]",510294.0164,509992.5000,463,199,2023-07-26 13:03:01.331 +0100,6,1,448,"[{""product_id"":1288,""filename"":""81zcUyiNcUL4761823.52111342"",""filepath"":""https://m.media-amazon.com/images/I/81zcUyiNcUL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1254,"Skytech Azure Gaming PC Desktop – Intel Core i7 12700F 2.1 GHz, NVIDIA RTX 4070 Ti, 1TB NVME SSD, 16GB DDR4 RAM 3200, 750W Gold PSU, 360mm AIO, 11AC Wi-Fi, Windows 11 Home 64-bit","[""INTEL Core i7 12700F 2.1GHz (4.9GHz Max Boost) CPU Processor | 1TB NVME SSD – Up to 30x Faster Than Traditional HDD | 360mm AIO"", ""NVIDIA Geforce RTX 4070 Ti 12GB GDDR6X Graphics Card (Brand may vary) | 16GB DDR4 RAM 3200 Gaming Memory with Heat Spreader | Windows 11 Home 64-bit"", ""802.11 AC | No Bloatware | Graphic output options include 1 x HDMI, and 1 x Display Port Guaranteed, Additional Ports may vary | USB Ports Including 2.0, 3.0, and 3.2 Gen1 Ports | HD Audio and Mic | Free Gaming Keyboard and Mouse"", ""4 x RGB RING Fans for Maximum Air Flow | Skytech Azure Gaming Case with Tempered Glass, Black | 1 Year Warranty on Parts and Labor | Lifetime Free Technical Support | Assembled in the USA"", ""This powerful gaming PC is capable of running all your favorite games such as Call of Duty Warzone, Fornite, Escape from Tarkov, Grand Theft Auto V, Valorant, World of Warcraft, League of Legends, Apex Legends, Roblox, PLAYERUNKNOWN's Battlegrounds, Overwatch, Counter-Strike: Global Offensive, Battlefield V, New World, Minecraft, Elden Ring, Rocket League, The Division 2, and more at Ultra settings, detailed 4K Ultra HD resolution, and smooth 60+ FPS gameplay.""]",958.2685,750.0000,463,199,2023-07-26 13:02:44.845 +0100,18,1,448,"[{""product_id"":1254,""filename"":""91CnBmI3G8L8360697.89697353"",""filepath"":""https://m.media-amazon.com/images/I/91CnBmI3G8L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1256,"Acer Swift 3 SF314-43-R6NE Laptop | 14"" Full HD IPS | AMD Ryzen 7 5700U Octa-Core Processor | AMD Radeon Graphics | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Fingerprint Reader | Backlit KB | Windows 11","[""Powerful Productivity: AMD Ryzen 7 5700U Octa-Core Processor with Radeon Graphics run your most demanding apps with lightning-fast responsiveness and hyper-efficient battery usage to keep you productive and entertained all day"", ""Very Visual: Watch more on-less. With the ultra-narrow bezels and an impressive 85.73% screen-to-body ratio, you get to see more of the vivid 14” 16:9 FHD IPS screen"", ""Internal Specifications: 16GB LPDDR4X on-board memory; 512GB NVMe solid-state drive storage to store your files and media"", ""Windows Hello with Fingerprint Reader: Biometric fingerprint reader and Windows Hello sign-in options help keep your Acer PC secure"", ""Connections: 802.11ax Wi-Fi 6 Dual-Band 2.4GHz and 5GHz featuring MU-MIMO technology; Bluetooth 5.2"", ""Acer's Purified.Voice technology, features enhanced digital signal processing to cancel out background noise, improve speech accuracy and far-field pickup, which not only makes calls clearer, but makes talking easier than before"", ""Cool in Every Way: Very sleek all-metal chassis is lightweight and durable enough to be your on-the-go companion throughout the day, and the understated lifting hinge helps increase airflow to keep this Acer Swift notebook looking and feeling cool."", ""Ports For All Your Accessories: 1 - USB 3.2 Type-C (DisplayPort and USB charging), 2 - USB 3.2 Gen 1 (1 Power-off Charging), 1 - HDMI 2.0 with HDCP support, headphone/microphone-in jack, DC-in for AC adapter"", ""Comes with Windows 11 Home""]",483259.5729,483000.0000,463,199,2023-07-26 13:02:45.745 +0100,18,1,448,"[{""product_id"":1256,""filename"":""71Q9lRFU4VL9620590.127627086"",""filepath"":""https://m.media-amazon.com/images/I/71Q9lRFU4VL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1325,Apple iPad 9.7inch with WiFi 32GB- Space Gray (2017 Model) (Renewed),"[""9.7-Inch Retina Display, wide Color and True Tone"", ""A9 third-generation chip with 64-bit architecture"", ""M9 motion coprocessor, 1.2MP FaceTime HD Camera"", ""8MP insight Camera, touch ID, Apple Pay""]",103803.8712,102900.0000,463,199,2023-07-26 13:03:19.906 +0100,26,1,448,"[{""product_id"":1325,""filename"":""51dBcW+NXPL3643529.6819010274"",""filepath"":""https://m.media-amazon.com/images/I/51dBcW+NXPL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1361,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)","[""FOR HOME, WORK, & SCHOOL – With an Intel processor, 14-inch display, custom-tuned stereo speakers, and long battery life, this Chromebook laptop lets you knock out any assignment or binge-watch your favorite shows..Voltage:5.0 volts"", ""HD DISPLAY, PORTABLE DESIGN – See every bit of detail on this micro-edge, anti-glare, 14-inch HD (1366 x 768) display (1); easily take this thin and lightweight laptop PC from room to room, on trips, or in a backpack."", ""ALL-DAY PERFORMANCE – Reliably tackle all your assignments at once with the quad-core, Intel Celeron N4120—the perfect processor for performance, power consumption, and value (2)."", ""4K READY – Smoothly stream 4K content and play your favorite next-gen games with Intel UHD Graphics 600 (3) (4)."", ""MEMORY AND STORAGE – Enjoy a boost to your system’s performance with 4 GB of RAM while saving more of your favorite memories with 64 GB of reliable flash-based eMMC storage (5)."", ""DESIGNED TO KEEP UP WITH YOU – Get everything on your to-do list done with up to 14 hours of battery life (6); plus, HP Fast Charge technology charges your laptop computer from 0 to 50% in approximately 45 minutes, so you never miss a beat (7)."", ""CHROME OS AND WARRANTY – Redefine how you work and play with the always secure and up-to-date Chrome browser, offering a huge selection of android apps in the Google Play Store (8). Start computing with confidence as your Google Chromebook laptop is covered by a 1-year limited hardware warranty."", ""ROCK SOLID CONNECTIVITY – Experience powerful connectivity with the 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth combo, perfect for remote work, modern games, or streaming your favorite show (9) (10)."", ""MULTI-TOUCH TOUCHPAD – Your device’s full-size keyboard features a true multi-touch touchpad that supports four-finger gestures and lets you scroll, zoom, and navigate with a simple touch."", ""SUSTAINABLE DESIGN – HP is committed to global citizenship and environmental responsibility—that’s why this laptop Chromebook is ENERGY STAR certified (11) and EPEAT Silver registered (12).""]",163943.8888,163500.0000,463,199,2023-07-26 13:03:38.265 +0100,31,1,448,"[{""product_id"":1361,""filename"":""71tXLOE7wIL5113226.679477687"",""filepath"":""https://m.media-amazon.com/images/I/71tXLOE7wIL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1257,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue","[""Multitask at full power: With Chrome OS, ask Google to help you manage different tasks and stay productive, you can manage device actions, schedule calendar events, set reminders, and more, just say “Ok Google” to get started"", ""Made for ease of use: The Lenovo 3i Chromebook was made with an easy-to-flip lid, large touchpad, and an added numpad, you can watch shows with fewer distractions on a 15\"" FHD display with narrow bezels for more screen real estate and wider viewing angles"", ""Crank up those tunes all day: Stream audio that’s remarkably loud and clear from user-facing stereo speakers"", ""Security you can count on: Each time your Chromebook starts up, it goes through a rigorous and seamless security check-up that prevents malware. F ; furthermore, your Chromebook updates every six weeks with the latest protections"", ""Made to do more: With up to 10 hours of battery life on a single charge and one USB Type-C ports, two USB 3.0 ports, one HDMI port, as well as one microSD card reader, and one audio combo jack""]",225613.9643,224992.5000,463,199,2023-07-26 13:02:46.267 +0100,50,1,448,"[{""product_id"":1257,""filename"":""51pwqs5xEcL1371459.094982972"",""filepath"":""https://m.media-amazon.com/images/I/51pwqs5xEcL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1258,"ASUS TUF Dash 15 (2022) Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i7-12650H, GeForce RTX 3060, 16GB DDR5, 512GB SSD, Thunderbolt 4, Windows 11 Home, Off Black, FX517ZM-AS73","[""SUPERCHARGED RTX GRAPHICS - Gameplay graphics are silky smooth with the NVIDIA GeForce RTX 3060 6GB GDDR6 at 1050W with Dynamic Boost, with cutting-edge AI features like NVIDIA DLSS and Ray-Tracing.Voltage:20.0 volts"", ""MUX SWITCH BOOST - A MUX Switch lets the GPU communicate directly with the display, increasing performance and decreasing latency"", ""READY FOR ANYTHING - Use your gaming laptop to stream and multi-task with ease thanks to an  Intel Core i7-12650H Processor with 24MB Cache, up to 4.7 GHz, 10 cores (6 P-cores and 4 E-cores) and 16GB of blisteringly fast 4800MHz DDR5 RAM on Windows 11"", ""SWIFT VISUALS – Stay one step ahead of the competition thanks to its 144Hz 15.6” Full HD (1920 x 1080) IPS Type Display"", ""AMPLE STORAGE FOR ALL YOUR GAMES - Store all your game library, and load them fast on your 512GB PCIe NVMe M.2 SSD to take advantage of the full RTX gaming experience"", ""STAY COOL - Dual Self cleaning Arc Flow fans with anti-dust technology extend system longevity"", ""MILITARY GRADE TOUGHNESS - Durable MIL-STD-810H military standard lives in the TUF line as the devices are tested against drops, vibration, humidity and extreme temperatures to ensure reliability"", ""FULL CONNECTIVITY - Wi-Fi 6, Bluetooth 5.2, 1x Thunderbolt 4, 1x USB 3.2 Type-C (Gen2), 2x USB 3.2 Type-A (Gen1), 1x HDMI 2.0b, 1x 3.5mm Audio Jack, 1x LAN"", ""FUTUREPROOF - Easily add or replace memory and storage with its pop-open screw."", ""Bundle: Get 30 days of Xbox Game Pass for PC with purchase (Active subscription required; continues until canceled; game catalog varies over time. Requires Windows 10/11)""]",981.0228,750.0000,463,199,2023-07-26 13:02:46.707 +0100,36,1,448,"[{""product_id"":1258,""filename"":""71AGOX9MORL2260648.8849678286"",""filepath"":""https://m.media-amazon.com/images/I/71AGOX9MORL.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
1259,"Dell Optiplex 9020 Small Form Factor Desktop with Intel Core i7-4770 Upto 3.9GHz, HD Graphics 4600 4K Support, 32GB RAM, 1TB SSD, DisplayPort, HDMI, Wi-Fi, Bluetooth - Windows 10 Pro (Renewed)","[""This Dell 9020 SFF desktop computer, features 4th Generation Intel Core i7-4770 upto 3.9 Ghz processor 32GB RAM, 1TB SSD"", ""With a small form factor design, the Dell Desktop Computer provides the workstation performance you need without taking up too much desk space"", ""Visuals are handled by an HD Graphics 4600 (2x Display Port 1x VGA) DisplayPort to HDMI adapter Included"", ""Features USB 3.0 and USB 2.0 ports for ultra-fast data transfers. USB 3.0 is up to 10 times faster than USB 2.0, yet fully compatible with USB 2.0"", ""Stay connected to the WiFi Adapter. Play your favorite music files with stereo sound. Easily connect to large and multiple monitors through the installed onboard video connections.""]",145653.4288,145485.0000,463,199,2023-07-26 13:02:47.185 +0100,10,1,448,"[{""product_id"":1259,""filename"":""61pskHRSN2L1835137.8313609378"",""filepath"":""https://m.media-amazon.com/images/I/61pskHRSN2L.jpg"",""description"":""null"",""is_display_image"":true,""is_landing_image"":true,""is_video"":false}]",Electronics,Computers & Tablets
